term,idf
teacher,1.8443781502838688
student,2.034896474282002
need,2.1526795099383853
impact,2.173732919136218
support,2.2549583590588034
people,2.3350010667323398
teach,2.3518081850487214
ethical,2.5173226235262947
professional,2.5273729593797962
potential,2.547781831011003
focus,2.547781831011003
sector,2.622683139184121
time,2.622683139184121
skill,2.633856439782246
research,2.6681455132608782
social,2.691676010671072
young,2.691676010671072
youth,2.703652201717788
think,2.7280436548419473
follow,2.7404661748405044
young people,2.7530449570473645
educator,2.7786873876607023
concern,2.8050046959780754
experience,2.8050046959780754
european,2.8184277163102163
knowledge,2.8184277163102163
help,2.8184277163102163
risk,2.8184277163102163
challenge,2.8458266904983307
context,2.8458266904983307
public,2.859812932473071
opportunity,2.888386304917127
year,2.9029851043382795
benefit,2.91780019012342
literacy,2.91780019012342
train,2.9328380674879604
result,2.9481055396187488
address,2.9793580831228534
note,2.9793580831228534
perception,2.995358424469295
design,2.995358424469295
implication,3.028148247292285
aim,3.062049798967967
lead,3.0794415416798357
task,3.0794415416798357
know,3.0794415416798357
secondary,3.133508762950112
critical,3.133508762950112
increase,3.133508762950112
particularly,3.171249090932959
framework,3.171249090932959
interest,3.171249090932959
good,3.1906671767900603
high,3.1906671767900603
training,3.1906671767900603
lack,3.21046980408624
worker,3.21046980408624
subject,3.2306725114037596
topic,3.2306725114037596
youth sector,3.2306725114037596
assessment,3.2512917986064953
integration,3.2512917986064953
point,3.2512917986064953
age,3.2512917986064953
highlight,3.2723452078043276
value,3.2723452078043276
language,3.293851413025291
learner,3.3158303197440664
positive,3.3158303197440664
personal,3.3158303197440664
indicate,3.3158303197440664
large,3.3158303197440664
aspect,3.3158303197440664
competence,3.338303175596125
privacy,3.338303175596125
strategy,3.338303175596125
society,3.338303175596125
allow,3.338303175596125
bias,3.338303175596125
learn,3.3612926938208236
field,3.3612926938208236
exist,3.3612926938208236
offer,3.3612926938208236
responsible,3.3848231912310176
mention,3.408920742810078
come,3.408920742810078
medium,3.4336133554004498
child,3.4336133554004498
europe,3.4336133554004498
guidance,3.4336133554004498
academic,3.4589311633847397
set,3.4589311633847397
problem,3.4589311633847397
term,3.4589311633847397
engagement,3.4589311633847397
ethic,3.4589311633847397
review,3.4589311633847397
institution,3.4589311633847397
affect,3.4849066497880004
action,3.4849066497880004
feedback,3.4849066497880004
fear,3.4849066497880004
decision,3.4849066497880004
ability,3.4849066497880004
staff,3.4849066497880004
raise,3.5115748968701617
essential,3.5115748968701617
purpose,3.5115748968701617
class,3.5115748968701617
emerge,3.5115748968701617
explore,3.538973871058276
solution,3.538973871058276
participate,3.538973871058276
view,3.538973871058276
guideline,3.538973871058276
bring,3.538973871058276
course,3.538973871058276
express,3.5671447480249725
leader,3.5671447480249725
significant,3.5671447480249725
thing,3.5671447480249725
youth worker,3.5671447480249725
look,3.5671447480249725
awareness,3.5671447480249725
union,3.5671447480249725
teacher student,3.5671447480249725
collect,3.5671447480249725
shape,3.5671447480249725
main,3.596132284898225
participation,3.596132284898225
individual,3.596132284898225
user,3.596132284898225
addition,3.596132284898225
practical,3.596132284898225
centre,3.596132284898225
space,3.596132284898225
world,3.596132284898225
improve,3.596132284898225
complete,3.625985248047906
life,3.625985248047906
form,3.625985248047906
attitude,3.625985248047906
place,3.625985248047906
negative,3.625985248047906
influence,3.625985248047906
finally,3.6567569067146595
protection,3.6567569067146595
overall,3.6567569067146595
write,3.6885056050292397
administrative,3.6885056050292397
generally,3.6885056050292397
discuss,3.6885056050292397
student teacher,3.6885056050292397
agency,3.6885056050292397
specifically,3.6885056050292397
expert,3.6885056050292397
collection,3.6885056050292397
innovation,3.6885056050292397
insight,3.6885056050292397
